"Word","Freq"
"shall",2728
"ord",1802
"plan",1151
"code",1032
"part",1003
"development",971
"area",892
"prior",708
"required",690
"may",679
"feet",666
"chapter",661
"city",649
"building",641
"use",612
"property",579
"repealed",559
"specific",545
"public",528
"parking",494
"provided",467
"site",459
"section",439
"lot",430
"within",426
"planning",420
"means",404
"permitted",399
"project",382
"uses",379
"amends",374
"standards",373
"director",358
"zoning",350
"sign",347
"district",331
"storage",329
"special",325
"signs",322
"following",310
"commission",307
"residential",304
"facilities",299
"community",298
"subject",298
"setback",297
"street",292
"areas",291
"height",290
"maximum",289
"title",286
"front",274
"purpose",274
"including",272
"space",272
"permit",270
"materials",263
"general",251
"approved",249
"design",249
"located",245
"line",243
"adds",241
"requirements",236
"dwelling",234
"number",230
"approval",227
"provisions",226
"one",224
"ch",222
"improvements",221
"housing",218
"yard",217
"yards",216
"review",215
"used",213
"turf",211
"units",206
"facility",205
"application",200
"square",200
"sp-",194
"lines",193
"signal",192
"codified",191
"commercial",191
"hill",185
"time",185
"council",184
"new",183
"side",183
"provide",182
"minimum",180
"will",180
"proposed",179
"accordance",178
"landscape",178
"per",176
"existing",174
"include",174
"compliance",173
"set",171
"garage",170
"open",169
"plans",165
"fences",164
"pursuant",164
"consistent",163
"water",160
"buildings",159
"less",159
"wall",159
"two",157
"construction",156
"size",156
"structure",156
"conditions",153
"repeals",153
"apply",152
"walls",152
"land",151
"percent",149
"upon",146
"industrial",145
"business",143
"spaces",142
"unit",142
"impact",141
"location",141
"way",140
"prohibited",139
"rear",137
"setbacks",137
"service",136
"accessory",135
"owner",135
"exceed",134
"except",134
"forth",134
"established",133
"fee",133
"fees",133
"ordinance",133
"on-site",131
"width",130
"architectural",127
"replacement",127
"improvement",126
"driveway",125
"shown",125
"adopted",124
"material",124
"outdoor",123
"applicant",122
"department",122
"hearing",122
"map",121
"determination",119
"five",119
"oil",118
"recycling",118
"districts",117
"subsection",116
"traffic",116
"days",115
"limited",114
"services",114
"center",113
"determined",113
"ten",113
"loading",112
"structures",112
"access",111
"equipment",110
"off-street",110
"trash",109
"projections",107
"temporary",107
"floor",106
"notice",106
"sections",106
"hedges",105
"hundred",103
"auto",102
"avenue",102
"conditional",102
"home",102
"information",101
"office",101
"right-of",101
"hardscape",100
"made",100
"thousand",100
"developer",99
"regulations",99
"without",99
"landscaping",98
"three",98
"date",97
"official",97
"streets",97
"municipal",96
"six",96
"driveways",95
"et",95
"ground",95
"seq",95
"necessary",94
"decision",92
"lots",92
"city's",91
"county",90
"sales",90
"health",89
"nonconforming",89
"twenty-five",89
"comply",88
"must",88
"otherwise",88
"additional",85
"waste",85
"california",84
"fence",84
"garages",84
"highway",84
"vehicle",84
"adjacent",83
"generally",82
"hazardous",82
"state",82
"density",81
"unless",81
"enclosed",80
"allowance",79
"projects",79
"properties",79
"maintained",78
"require",78
"safety",78
"allowed",77
"private",77
"zone",77
"file",76
"occupancy",76
"system",76
"program",75
"purposes",75
"regarding",74
"study",73
"along",72
"appeal",72
"can",72
"designed",72
"event",72
"machines",72
"pay",72
"adoption",71
"based",71
"body",71
"car",71
"includes",70
"sale",70
"exterior",69
"resolution",69
"vehicles",69
"local",68
"persons",68
"solid",68
"utilities",68
"also",67
"applicable",67
"low",67
"similar",67
"four",66
"intended",66
"replaces",66
"alley",65
"follows",65
"advertising",64
"roof",64
"vending",64
"classifications",63
"grade",63
"person",63
"constructed",62
"engineer",62
"greater",62
"los",62
"measured",62
"mechanical",62
"enclosure",61
"heights",61
"maintenance",61
"natural",61
"adequate",60
"angeles",60
"findings",60
"pedestrian",60
"permits",60
"placed",60
"processing",60
"providing",60
"repair",60
"twenty",60
"automobile",59
"inches",59
"request",59
"room",59
"total",59
"town",59
"ft",58
"landscaped",58
"serving",58
"utility",58
"act",57
"agency",57
"developed",57
"gov",57
"max",57
"recyclable",57
"whether",57
"remaining",56
"view",56
"condominium",55
"corner",55
"fifty",55
"physical",55
"collection",54
"defined",54
"food",54
"parcels",54
"attached",53
"court",53
"portion",53
"amending",52
"considered",52
"intent",52
"medical",52
"described",51
"frontage",51
"future",51
"order",51
"products",51
"single-family",51
"truck",51
"addition",50
"agreement",50
"capacity",50
"conversion",50
"drainage",50
"extension",50
"parcel",50
"standard",50
"sufficient",50
"thirty",50
"amendment",49
"circulation",49
"control",49
"franchise",49
"goals",49
"goods",49
"major",49
"removal",49
"approving",48
"case",48
"connection",48
"contained",48
"deemed",48
"manner",48
"promote",48
"related",48
"corridor",47
"depth",47
"designated",47
"establish",47
"limits",47
"premises",47
"redevelopment",47
"retail",47
"treatment",47
"individual",46
"listed",46
"period",46
"permissible",46
"submitted",46
"term",46
"transportation",46
"vehicular",46
"boundary",45
"issuance",45
"reasonable",45
"rezone",45
"single",45
"specified",45
"conform",44
"final",44
"first",44
"grading",44
"least",44
"management",44
"needs",44
"pacific",44
"prepared",44
"substantially",44
"year",44
"address",43
"copy",43
"highways",43
"make",43
"operations",43
"particular",43
"patios",43
"quality",43
"well",43
"works",43
"appearance",42
"condition",42
"criteria",42
"exception",42
"filing",42
"finished",42
"light",42
"lighting",42
"permanent",42
"phones",42
"procedures",42
"sq",42
"thereof",42
"available",41
"basis",41
"change",41
"dimensions",41
"display",41
"ensure",41
"name",41
"terms",41
"accommodate",40
"alternative",40
"clerk",40
"coast",40
"detached",40
"fully",40
"store",40
"written",40
"conjunction",39
"developments",39
"either",39
"group",39
"hedge",39
"main",39
"offices",39
"cherry",38
"determine",38
"electronic",38
"elevations",38
"government",38
"moratorium",38
"off-site",38
"pipeline",38
"planned",38
"policies",38
"sewage",38
"trailer",38
"variance",38
"walkways",38
"bicycle",37
"boundaries",37
"changes",37
"foot",37
"installation",37
"noise",37
"owners",37
"pools",37
"portions",37
"see",37
"subsections",37
"trucking",37
"type",37
"visual",37
"appropriate",36
"cause",36
"cutoff",36
"homes",36
"need",36
"park",36
"regulation",36
"requirement",36
"substantive",36
"board",35
"establishment",35
"given",35
"imposed",35
"mobile",35
"result",35
"retaining",35
"school",35
"secondary",35
"submit",35
"surrounding",35
"animal",34
"certificate",34
"color",34
"create",34
"identification",34
"income",34
"issued",34
"model",34
"place",34
"wastewater",34
"abm",33
"care",33
"crescent",33
"dwellings",33
"eighteen",33
"elevation",33
"etc",33
"fencing",33
"form",33
"full",33
"interior",33
"limit",33
"marijuana",33
"recreational",33
"report",33
"safe",33
"stories",33
"vents",33
"amount",32
"beverage",32
"environmental",32
"exhibit",32
"gas",32
"generated",32
"guest",32
"herein",32
"hours",32
"house",32
"objectives",32
"right",32
"separate",32
"sole",32
"storm",32
"tax",32
"underground",32
"wells",32
"action",31
"complete",31
"concept",31
"containers",31
"costs",31
"discretion",31
"fire",31
"gates",31
"grants",31
"installed",31
"licensed",31
"manufacturing",31
"provision",31
"retain",31
"security",31
"small",31
"stated",31
"abutting",30
"authorized",30
"cost",30
"due",30
"erected",30
"freeway",30
"gross",30
"impacts",30
"interim",30
"law",30
"occupied",30
"operation",30
"parts",30
"routes",30
"writing",30
"appeals",29
"authority",29
"day",29
"dedications",29
"east",29
"electrical",29
"encouraged",29
"fewer",29
"highest",29
"hilltop",29
"households",29
"identified",29
"included",29
"level",29
"making",29
"ordinances",29
"principal",29
"sidewalks",29
"st",29
"stalls",29
"subdivision",29
"supplies",29
"tenants",29
"accommodation",28
"approve",28
"circumstances",28
"distance",28
"drought",28
"extent",28
"family",28
"granting",28
"living",28
"message",28
"preferred",28
"rights-of",28
"rlm-",28
"said",28
"sold",28
"stall",28
"systems",28
"tasting",28
"tolerant",28
"zoned",28
"administrative",27
"alleys",27
"bus",27
"common",27
"containing",27
"device",27
"effective",27
"extend",27
"hereunder",27
"high",27
"however",27
"machine",27
"meeting",27
"non-permeable",27
"nonresidential",27
"permeable",27
"plant",27
"replacing",27
"ridge",27
"rooms",27
"scale",27
"screened",27
"screening",27
"spas",27
"station",27
"story",27
"surface",27
"tenant",27
"air",26
"amended",26
"automatic",26
"bedroom",26
"charge",26
"encourage",26
"flashing",26
"guide",26
"nuisance",26
"obtain",26
"rates",26
"restrictions",26
"reviewed",26
"specifically",26
"strongly",26
"alcoholic",25
"chimneys",25
"comprehensive",25
"comprising",25
"conduct",25
"courts",25
"courtyards",25
"effect",25
"enclosures",25
"environment",25
"items",25
"kitchen",25
"metal",25
"paid",25
"payment",25
"perimeter",25
"procedure",25
"rental",25
"serve",25
"trees",25
"welfare",25
"work",25
"adjoining",24
"coverage",24
"detailed",24
"door",24
"excess",24
"hospital",24
"intersection",24
"kept",24
"length",24
"operated",24
"paved",24
"restaurants",24
"schools",24
"sets",24
"swimming",24
"violation",24
"west",24
"achieve",23
"affordable",23
"altered",23
"antenna",23
"away",23
"calendar",23
"certain",23
"containment",23
"dedication",23
"determining",23
"eaves",23
"elements",23
"employees",23
"exceptions",23
"expiration",23
"filed",23
"historic",23
"license",23
"minimize",23
"opportunities",23
"present",23
"recreation",23
"sky",23
"tennis",23
"theme",23
"unlisted",23
"abandoned",22
"alcohol",22
"annual",22
"another",22
"antennas",22
"art",22
"centers",22
"character",22
"codes",22
"colors",22
"decks",22
"directional",22
"distribution",22
"excluded",22
"federal",22
"granted",22
"illuminated",22
"maps",22
"match",22
"patio",22
"possible",22
"production",22
"protect",22
"supportive",22
"transit",22
"animals",21
"apartment",21
"appurtenances",21
"avoid",21
"businesses",21
"compatible",21
"conditionally",21
"decorative",21
"definitions",21
"embellishments",21
"excessive",21
"excludes",21
"figure",21
"indicated",21
"irrigated",21
"legal",21
"modification",21
"orderly",21
"point",21
"provides",21
"residence",21
"supply",21
"using",21
"alterations",20
"club",20
"controls",20
"covers",20
"enforcement",20
"external",20
"funds",20
"implement",20
"legislative",20
"long",20
"masonry",20
"matter",20
"modified",20
"nature",20
"occupations",20
"original",20
"outside",20
"overall",20
"projection",20
"rate",20
"real",20
"reference",20
"relationship",20
"responsible",20
"schedule",20
"shop",20
"transportation-related",20
"uniform",20
"visibility",20
"cleaning",19
"combination",19
"completion",19
"concrete",19
"contract",19
"cr",19
"devices",19
"eight",19
"emergency",19
"employee",19
"function",19
"generate",19
"inspection",19
"institutional",19
"irrigation",19
"large",19
"motor",19
"multi-family",19
"nursery",19
"operator",19
"phone",19
"record",19
"recorded",19
"reduce",19
"residents",19
"sbp",19
"self-storage",19
"stored",19
"studio",19
"tandem",19
"therein",19
"acres",18
"applications",18
"attorney",18
"calculated",18
"centerline",18
"chs",18
"civil",18
"conducted",18
"consideration",18
"constitute",18
"construct",18
"current",18
"determines",18
"division",18
"engineering",18
"exh",18
"flood",18
"horizontal",18
"imposes",18
"issues",18
"market",18
"measurement",18
"paving",18
"piercing",18
"preparation",18
"protection",18
"reasonably",18
"removed",18
"rooftop",18
"slope",18
"structural",18
"times",18
"value",18
"viewed",18
"33rd",17
"adding",17
"addresses",17
"alteration",17
"built",17
"changing",17
"concepts",17
"conformity",17
"conservation",17
"entertainment",17
"equivalent",17
"exemptions",17
"expansion",17
"extends",17
"facade",17
"geographic",17
"glare",17
"incorporated",17
"long-term",17
"mailed",17
"meet",17
"minor",17
"notification",17
"opportunity",17
"ords",17
"parallel",17
"porches",17
"prescribed",17
"respective",17
"revocation",17
"signage",17
"submittal",17
"subsequent",17
"tattoo",17
"transitional",17
"twenty-four",17
"19th",16
"air-conditioning",16
"associated",16
"assure",16
"bins",16
"bridge",16
"broad",16
"carports",16
"clearly",16
"comparison",16
"courses",16
"cubic",16
"deposit",16
"displayed",16
"effort",16
"election",16
"engineer's",16
"equal",16
"exempt",16
"expresses",16
"features",16
"focusing",16
"furniture",16
"good",16
"hand",16
"hathaway",16
"hotel",16
"incidental",16
"indicate",16
"infrastructure",16
"install",16
"judged",16
"known",16
"leased",16
"logo",16
"meetings",16
"neighborhood",16
"numbers",16
"owned",16
"ownership",16
"peak",16
"penalties",16
"performance",16
"petroleum",16
"plasma",16
"process",16
"receipt",16
"requiring",16
"reverse",16
"sanitation",16
"seven",16
"sills",16
"sizes",16
"striping",16
"trade",16
"trailers",16
"transfer",16
"void",16
"window",16
"zones",16
"adopts",15
"adult",15
"appealed",15
"bixby",15
"bonus",15
"certified",15
"completed",15
"continued",15
"convenient",15
"covered",15
"data",15
"dispensary",15
"diverse",15
"drive",15
"entry",15
"failure",15
"families",15
"fifteen",15
"freeman",15
"grant",15
"hour",15
"inconsistency",15
"increase",15
"initial",15
"institutions",15
"instruction",15
"intensity",15
"intensive",15
"mailing",15
"maintain",15
"mitigate",15
"mitigation",15
"modify",15
"motorcycle",15
"obtained",15
"oriented",15
"pad",15
"plus",15
"positioned",15
"posting",15
"prevail",15
"previous",15
"previously",15
"privately",15
"ratio",15
"referenced",15
"refuse",15
"regional",15
"restaurant",15
"restoration",15
"restricted",15
"satisfaction",15
"shape",15
"sides",15
"submittals",15
"substance",15
"substantial",15
"support",15
"table",15
"top",15
"topics",15
"trucks",15
"urban",15
"visible",15
"activities",14
"actual",14
"ambiance",14
"approximately",14
"article",14
"assessment",14
"belt",14
"cal",14
"chargeable",14
"collected",14
"college",14
"conversions",14
"created",14
"customer",14
"damaged",14
"delivery",14
"director's",14
"disabilities",14
"drive-in",14
"easement",14
"entitled",14
"excluding",14
"fair",14
"feasible",14
"garden",14
"lease",14
"measure",14
"measures",14
"north",14
"nothing",14
"notwithstanding",14
"overhead",14
"power",14
"prepare",14
"primary",14
"professional",14
"quarters",14
"reconstruction",14
"reduction",14
"rent",14
"reserved",14
"rh",14
"scheduled",14
"sewer",14
"sewers",14
"sixty",14
"sponsored",14
"stairways",14
"steps",14
"streetscapes",14
"studies",14
"telephone",14
"uniformity",14
"whichever",14
"willow",14
"acceptable",13
"adjusted",13
"adverse",13
"aisle",13
"amendments",13
"archways",13
"back",13
"become",13
"beyond",13
"cases",13
"chain",13
"company",13
"complex",13
"conflict",13
"crown",13
"curb",13
"dedicated",13
"directly",13
"enhance",13
"enlarged",13
"enter",13
"establishing",13
"estimated",13
"exemption",13
"extending",13
"fill",13
"forty",13
"gov't",13
"hill's",13
"human",13
"immediately",13
"improve",13
"lanais",13
"last",13
"link",13
"low-income",13
